"ENSEMBLID"	"Gene"	"Log.Fold.Change"	"Effect.Size"	"Adjusted.P.Value"	"prior_prob_off"	"prior_prob_on"	"clusterName"	"barcode"	"marker"	"cellType"	"data"	"target"	"expProb"
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999967965372246	"Alveolar macrophages"	"Smooth muscle"	"hlca"	FALSE	0.999967965372246
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969947275817	"Alveolar macrophages"	"B cells"	"hlca"	FALSE	0.999969947275817
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999968512671054	"Alveolar macrophages"	"Alveolar macrophages"	"hlca"	TRUE	0.999968512671054
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969582533458	"Alveolar macrophages"	"Multiciliated (nasal)"	"hlca"	FALSE	0.999969582533458
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999962390736675	"Alveolar macrophages"	"Alveolar fibroblasts"	"hlca"	FALSE	0.999962390736675
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999966345118289	"Alveolar macrophages"	"SMG duct"	"hlca"	FALSE	0.999966345118289
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999964072868235	"Alveolar macrophages"	"Hematopoietic stem cells"	"hlca"	FALSE	0.999964072868235
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999968048832996	"Alveolar macrophages"	"CD4 T cells"	"hlca"	FALSE	0.999968048832996
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969662444149	"Alveolar macrophages"	"Interstitial Mph perivascular"	"hlca"	FALSE	0.999969662444149
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999947958885756	"Alveolar macrophages"	"Hillock-like"	"hlca"	FALSE	0.999947958885756
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999966148786396	"Alveolar macrophages"	"Myofibroblasts"	"hlca"	FALSE	0.999966148786396
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999966824678771	"Alveolar macrophages"	"Alveolar Mph CCL3+"	"hlca"	FALSE	0.999966824678771
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969947509505	"Alveolar macrophages"	"Lymphatic EC mature"	"hlca"	FALSE	0.999969947509505
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.99996459465835	"Alveolar macrophages"	"Deuterosomal"	"hlca"	FALSE	0.99996459465835
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999960743299783	"Alveolar macrophages"	"AT0"	"hlca"	FALSE	0.999960743299783
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.99996996746922	"Alveolar macrophages"	"Neuroendocrine"	"hlca"	FALSE	0.99996996746922
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999957603376549	"Alveolar macrophages"	"SM activated stress response"	"hlca"	FALSE	0.999957603376549
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999959989532356	"Alveolar macrophages"	"AT2 proliferating"	"hlca"	FALSE	0.999959989532356
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969257629761	"Alveolar macrophages"	"Ionocyte"	"hlca"	FALSE	0.999969257629761
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999954574311359	"Alveolar macrophages"	"AT2"	"hlca"	FALSE	0.999954574311359
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.99996718915822	"Alveolar macrophages"	"Alveolar Mph MT-positive"	"hlca"	FALSE	0.99996718915822
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969234491411	"Alveolar macrophages"	"Goblet (subsegmental)"	"hlca"	FALSE	0.999969234491411
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999962830662197	"Alveolar macrophages"	"EC general capillary"	"hlca"	FALSE	0.999962830662197
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.99996976313565	"Alveolar macrophages"	"T cells proliferating"	"hlca"	FALSE	0.99996976313565
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969915496991	"Alveolar macrophages"	"DC1"	"hlca"	FALSE	0.999969915496991
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999968487161498	"Alveolar macrophages"	"Alveolar Mph proliferating"	"hlca"	FALSE	0.999968487161498
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.99996977108101	"Alveolar macrophages"	"SMG mucous"	"hlca"	FALSE	0.99996977108101
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999963929033267	"Alveolar macrophages"	"Adventitial fibroblasts"	"hlca"	FALSE	0.999963929033267
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969399614621	"Alveolar macrophages"	"Peribronchial fibroblasts"	"hlca"	FALSE	0.999969399614621
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999968014829014	"Alveolar macrophages"	"Club (non-nasal)"	"hlca"	FALSE	0.999968014829014
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999958170252573	"Alveolar macrophages"	"Suprabasal"	"hlca"	FALSE	0.999958170252573
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999955639360555	"Alveolar macrophages"	"EC aerocyte capillary"	"hlca"	FALSE	0.999955639360555
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.9999698703793	"Alveolar macrophages"	"Plasmacytoid DCs"	"hlca"	FALSE	0.9999698703793
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999960414397172	"Alveolar macrophages"	"Smooth muscle FAM83D+"	"hlca"	FALSE	0.999960414397172
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999968870543395	"Alveolar macrophages"	"Lymphatic EC proliferating"	"hlca"	FALSE	0.999968870543395
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999962367116138	"Alveolar macrophages"	"Goblet (bronchial)"	"hlca"	FALSE	0.999962367116138
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969975193736	"Alveolar macrophages"	"Goblet (nasal)"	"hlca"	FALSE	0.999969975193736
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999956626713812	"Alveolar macrophages"	"pre-TB secretory"	"hlca"	FALSE	0.999956626713812
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969251662504	"Alveolar macrophages"	"EC venous systemic"	"hlca"	FALSE	0.999969251662504
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969955800772	"Alveolar macrophages"	"Monocyte-derived Mph"	"hlca"	FALSE	0.999969955800772
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969727661046	"Alveolar macrophages"	"Mesothelium"	"hlca"	FALSE	0.999969727661046
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969746376088	"Alveolar macrophages"	"SMG serous (nasal)"	"hlca"	FALSE	0.999969746376088
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969669963691	"Alveolar macrophages"	"Non-classical monocytes"	"hlca"	FALSE	0.999969669963691
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969956065616	"Alveolar macrophages"	"DC2"	"hlca"	FALSE	0.999969956065616
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999968569827917	"Alveolar macrophages"	"Migratory DCs"	"hlca"	FALSE	0.999968569827917
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999968437603128	"Alveolar macrophages"	"Lymphatic EC differentiating"	"hlca"	FALSE	0.999968437603128
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969973133205	"Alveolar macrophages"	"SMG serous (bronchial)"	"hlca"	FALSE	0.999969973133205
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999955698514921	"Alveolar macrophages"	"Tuft"	"hlca"	FALSE	0.999955698514921
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969867377146	"Alveolar macrophages"	"Mast cells"	"hlca"	FALSE	0.999969867377146
"ENSG00000166710"	"B2M"	1.609	0.896	0	0.0140563403091119	0.985943659690888	"Alveolar macrophages"	0.999969588510349	"Alveolar macrophages"	"Pericytes"	"hlca"	FALSE	0.999969588510349
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.724327710335024	"Alveolar macrophages"	"DC1"	"hlca"	FALSE	0.724327710335024
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.000870968803737937	"Alveolar macrophages"	"Multiciliated (nasal)"	"hlca"	FALSE	0.000870968803737937
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.882159872931257	"Alveolar macrophages"	"Monocyte-derived Mph"	"hlca"	FALSE	0.882159872931257
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.358176685276717	"Alveolar macrophages"	"Lymphatic EC mature"	"hlca"	FALSE	0.358176685276717
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.12562193613106	"Alveolar macrophages"	"CD8 T cells"	"hlca"	FALSE	0.12562193613106
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	3.08090891546486e-05	"Alveolar macrophages"	"SMG serous (bronchial)"	"hlca"	FALSE	3.08090891546486e-05
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.612481468069503	"Alveolar macrophages"	"B cells"	"hlca"	FALSE	0.612481468069503
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.00271545316375044	"Alveolar macrophages"	"Ionocyte"	"hlca"	FALSE	0.00271545316375044
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.874983540699252	"Alveolar macrophages"	"Alveolar macrophages"	"hlca"	TRUE	0.874983540699252
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.118232525478719	"Alveolar macrophages"	"AT0"	"hlca"	FALSE	0.118232525478719
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.0424216127416055	"Alveolar macrophages"	"Hematopoietic stem cells"	"hlca"	FALSE	0.0424216127416055
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.880148760025991	"Alveolar macrophages"	"Alveolar Mph proliferating"	"hlca"	FALSE	0.880148760025991
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.0995568215748861	"Alveolar macrophages"	"AT2 proliferating"	"hlca"	FALSE	0.0995568215748861
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.351646470944566	"Alveolar macrophages"	"Mast cells"	"hlca"	FALSE	0.351646470944566
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.406773114316654	"Alveolar macrophages"	"T cells proliferating"	"hlca"	FALSE	0.406773114316654
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.469080507603679	"Alveolar macrophages"	"EC venous pulmonary"	"hlca"	FALSE	0.469080507603679
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.00508506926001928	"Alveolar macrophages"	"Goblet (bronchial)"	"hlca"	FALSE	0.00508506926001928
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.000864873261278487	"Alveolar macrophages"	"Deuterosomal"	"hlca"	FALSE	0.000864873261278487
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.0349013756669886	"Alveolar macrophages"	"Adventitial fibroblasts"	"hlca"	FALSE	0.0349013756669886
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.00520660812069851	"Alveolar macrophages"	"Smooth muscle FAM83D+"	"hlca"	FALSE	0.00520660812069851
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.294815944270708	"Alveolar macrophages"	"EC arterial"	"hlca"	FALSE	0.294815944270708
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.000144714509187627	"Alveolar macrophages"	"Suprabasal"	"hlca"	FALSE	0.000144714509187627
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	2.6997497737824e-05	"Alveolar macrophages"	"SMG duct"	"hlca"	FALSE	2.6997497737824e-05
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.0985686450462031	"Alveolar macrophages"	"NK cells"	"hlca"	FALSE	0.0985686450462031
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.224544590306146	"Alveolar macrophages"	"AT2"	"hlca"	FALSE	0.224544590306146
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	2.60529329099146e-05	"Alveolar macrophages"	"Goblet (subsegmental)"	"hlca"	FALSE	2.60529329099146e-05
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.524410172710171	"Alveolar macrophages"	"Mesothelium"	"hlca"	FALSE	0.524410172710171
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.106254187552708	"Alveolar macrophages"	"CD4 T cells"	"hlca"	FALSE	0.106254187552708
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.88548992078111	"Alveolar macrophages"	"Interstitial Mph perivascular"	"hlca"	FALSE	0.88548992078111
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.116551279998589	"Alveolar macrophages"	"Alveolar fibroblasts"	"hlca"	FALSE	0.116551279998589
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.00173721701786866	"Alveolar macrophages"	"SMG mucous"	"hlca"	FALSE	0.00173721701786866
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.00628896101233412	"Alveolar macrophages"	"Neuroendocrine"	"hlca"	FALSE	0.00628896101233412
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.000180250865413956	"Alveolar macrophages"	"Goblet (nasal)"	"hlca"	FALSE	0.000180250865413956
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	1.29331327453075e-07	"Alveolar macrophages"	"Club (nasal)"	"hlca"	FALSE	1.29331327453075e-07
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.0507646038304719	"Alveolar macrophages"	"EC venous systemic"	"hlca"	FALSE	0.0507646038304719
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.000273106104083709	"Alveolar macrophages"	"Basal resting"	"hlca"	FALSE	0.000273106104083709
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.00225505873317933	"Alveolar macrophages"	"SM activated stress response"	"hlca"	FALSE	0.00225505873317933
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.879729421784899	"Alveolar macrophages"	"Non-classical monocytes"	"hlca"	FALSE	0.879729421784899
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.00931789362087221	"Alveolar macrophages"	"Lymphatic EC proliferating"	"hlca"	FALSE	0.00931789362087221
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.511103603041027	"Alveolar macrophages"	"Plasma cells"	"hlca"	FALSE	0.511103603041027
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	2.62467654971177e-08	"Alveolar macrophages"	"SMG serous (nasal)"	"hlca"	FALSE	2.62467654971177e-08
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.87897045369517	"Alveolar macrophages"	"Classical monocytes"	"hlca"	FALSE	0.87897045369517
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.878858715481797	"Alveolar macrophages"	"Alveolar Mph CCL3+"	"hlca"	FALSE	0.878858715481797
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.101013533220381	"Alveolar macrophages"	"Myofibroblasts"	"hlca"	FALSE	0.101013533220381
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.881706361445942	"Alveolar macrophages"	"DC2"	"hlca"	FALSE	0.881706361445942
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.271546584256314	"Alveolar macrophages"	"AT1"	"hlca"	FALSE	0.271546584256314
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	1.8523476168264e-05	"Alveolar macrophages"	"Hillock-like"	"hlca"	FALSE	1.8523476168264e-05
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.885287208676672	"Alveolar macrophages"	"Alveolar Mph MT-positive"	"hlca"	FALSE	0.885287208676672
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.242609506890878	"Alveolar macrophages"	"Smooth muscle"	"hlca"	FALSE	0.242609506890878
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	4.96119356070135e-05	"Alveolar macrophages"	"Tuft"	"hlca"	FALSE	4.96119356070135e-05
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.254042500728078	"Alveolar macrophages"	"EC aerocyte capillary"	"hlca"	FALSE	0.254042500728078
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.0273072280391304	"Alveolar macrophages"	"pre-TB secretory"	"hlca"	FALSE	0.0273072280391304
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.00152792600651275	"Alveolar macrophages"	"Club (non-nasal)"	"hlca"	FALSE	0.00152792600651275
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.26489034402144	"Alveolar macrophages"	"Subpleural fibroblasts"	"hlca"	FALSE	0.26489034402144
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.435336051445271	"Alveolar macrophages"	"Plasmacytoid DCs"	"hlca"	FALSE	0.435336051445271
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.0762909282094139	"Alveolar macrophages"	"Lymphatic EC differentiating"	"hlca"	FALSE	0.0762909282094139
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.433406502349033	"Alveolar macrophages"	"EC general capillary"	"hlca"	FALSE	0.433406502349033
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.00188490040711486	"Alveolar macrophages"	"Peribronchial fibroblasts"	"hlca"	FALSE	0.00188490040711486
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.283365159280625	"Alveolar macrophages"	"Pericytes"	"hlca"	FALSE	0.283365159280625
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.0126316916141538	"Alveolar macrophages"	"Multiciliated (non-nasal)"	"hlca"	FALSE	0.0126316916141538
"ENSG00000166927"	"MS4A7"	1.758	1.621	0	0.818083375015031	0.181916624984969	"Alveolar macrophages"	0.660059896534346	"Alveolar macrophages"	"Migratory DCs"	"hlca"	FALSE	0.660059896534346
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999996497681316	"Alveolar macrophages"	"Hematopoietic stem cells"	"hlca"	FALSE	0.999996497681316
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999842817477591	"Alveolar macrophages"	"Goblet (bronchial)"	"hlca"	FALSE	0.999842817477591
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999460584198719	"Alveolar macrophages"	"Plasma cells"	"hlca"	FALSE	0.999460584198719
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999996743255789	"Alveolar macrophages"	"Multiciliated (nasal)"	"hlca"	FALSE	0.999996743255789
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999924226002693	"Alveolar macrophages"	"B cells"	"hlca"	FALSE	0.999924226002693
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999968106769569	"Alveolar macrophages"	"AT2 proliferating"	"hlca"	FALSE	0.999968106769569
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999814711730771	"Alveolar macrophages"	"T cells proliferating"	"hlca"	FALSE	0.999814711730771
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999860525231514	"Alveolar macrophages"	"NK cells"	"hlca"	FALSE	0.999860525231514
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.99991582895705	"Alveolar macrophages"	"CD8 T cells"	"hlca"	FALSE	0.99991582895705
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999979895561457	"Alveolar macrophages"	"AT2"	"hlca"	FALSE	0.999979895561457
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999999997422631	"Alveolar macrophages"	"Alveolar macrophages"	"hlca"	TRUE	0.999999997422631
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999999391849271	"Alveolar macrophages"	"Subpleural fibroblasts"	"hlca"	FALSE	0.999999391849271
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999974122647172	"Alveolar macrophages"	"EC arterial"	"hlca"	FALSE	0.999974122647172
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999999985820075	"Alveolar macrophages"	"Alveolar Mph proliferating"	"hlca"	FALSE	0.999999985820075
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999924297847562	"Alveolar macrophages"	"Basal resting"	"hlca"	FALSE	0.999924297847562
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999993773925878	"Alveolar macrophages"	"Multiciliated (non-nasal)"	"hlca"	FALSE	0.999993773925878
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.999972117370273	"Alveolar macrophages"	"SM activated stress response"	"hlca"	FALSE	0.999972117370273
"ENSG00000167996"	"FTH1"	1.848	0.869	0	0.76824498380869	0.23175501619131	"Alveolar macrophages"	0.979434550270433	"Alveolar macrophages"	"Goblet (subsegmental)"	"hlca"	FALSE	0.979434550270433
