id	sym	barcode	marker	cellType	data	target_cellType
ENSG00000171462	DLK2	2.11664802240996e-07	Basal cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000171848	RRM2	9.35225729531974e-05	Alveolar Mph proliferating_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000172137	CALB2	0.0778436161569647	Mesothelial cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000172137	CALB2	0.0778436161569647	Mesothelium_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000172236	TPSAB1	0.00347753145570895	Mast cells_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000174059	CD34	0.98946446133844	Systemic venous endothelial cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000174501	ANKRD36C	0.193639313790668	Goblet (bronchial)_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000174718	RESF1	0.519137364638581	Innate lymphoid cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000174807	CD248	0.974048807279076	Adventitial fibroblasts_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000175063	UBE2C	0.999906201642978	Alveolar Mph proliferating_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000175084	DES	0.423690284264306	Airway smooth muscle cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000176009	ASCL3	3.50240669799717e-15	Ionocyte_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000176009	ASCL3	3.50240669799717e-15	Ionocyte_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000180644	PRF1	0.147429679788965	NK cells_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000181458	TMEM45A	0.6577420175914	Secretory cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000182010	RTKN2	3.30013794069828e-14	Alveolar type 1 cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000183019	MCEMP1	2.23976766011713e-06	Alveolar macrophage_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000184530	C6orf58	2.34358161972092e-05	SMG serous (bronchial)_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000184937	WT1	0.981150548876528	Subpleural fibroblasts_hlca	Subpleural fibroblasts	hlca	TRUE
ENSG00000186810	CXCR3	0.000159269119517469	Innate lymphoid cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000186847	KRT14	0.00796703393767617	Hillock-like_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000187479	C11orf96	0.998049224768994	SM activated stress response_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000187908	DMBT1	1.79358627949711e-09	SMG duct_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000189058	APOD	0.99525119183028	Peribronchial fibroblasts_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000196735	HLA-DQA1	0.895763562723327	DC2_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000197353	LYPD2	5.3776427755281e-17	Goblet (nasal)_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000197446	CYP2F1	4.45749548532715e-05	Club (non-nasal)_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000197614	MFAP5	1.5074673354043e-07	Alveolar fibroblast 2_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000197870	PRB3	6.51855479316676e-11	Serous cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000197943	PLCG2	0.0172298974229875	Goblet (bronchial)_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000197992	CLEC9A	3.5611875928987e-06	Classical DC subset 1_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000197992	CLEC9A	3.5611875928987e-06	DC1_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000198523	PLN	2.02743635033253e-07	Vascular smooth muscle cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000198542	ITGBL1	6.35559914589356e-05	Secondary crest myofibroblast_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000198851	CD3E	5.16089393443053e-11	T cells proliferating_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000198851	CD3E	5.16089393443053e-11	CD8+ T cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000198901	PRC1	5.36937817341432e-05	AT2 proliferating_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000204305	AGER	2.74157722079948e-08	AT1_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000205420	KRT6A	1.01482623565408e-05	Hillock-like_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000206073	SERPINB4	3.37006717045854e-05	Suprabasal_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000213088	ACKR1	0.399839550170092	EC venous pulmonary_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000215182	MUC5AC	3.91206654674903e-07	Goblet cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000215182	MUC5AC	3.91206654674903e-07	Goblet (nasal)_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000226777	FAM30A	3.56115768919696e-05	Hematopoietic stem cells_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000227507	LTB	1.5200063430143e-12	CD4 T cells_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000227507	LTB	1.5200063430143e-12	CD4+ T cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000227877	MRLN	3.61730922993075e-11	Multiciliated (nasal)_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000229807	XIST	0.995586759195468	AT0_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000239961	LILRA4	3.4035274598665e-15	Plasmacytoid DC_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000239961	LILRA4	3.4035274598665e-15	Plasmacytoid DCs_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000242265	PEG10	0.540507536439041	AT2 proliferating_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000243566	UPK3B	1.74027459109993e-13	Mesothelial cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000261857	MIA	4.00519985998063e-07	Myoepithelial cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000265107	GJA5	1.34849690681671e-05	Arterial endothelial cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000271503	CCL5	0.485310332848906	CD8 T cells_hlca	Subpleural fibroblasts	hlca	FALSE
ENSG00000274736	CCL23	6.17305605421503e-06	Venous endothelial cell_cellRef	Subpleural fibroblasts	hlca	FALSE
NA	MTRNR2L8	NA	Goblet (subsegmental)_hlca	Subpleural fibroblasts	hlca	FALSE
NA	C1orf194	NA	Multiciliated (non-nasal)_hlca	Subpleural fibroblasts	hlca	FALSE
NA	C1orf194	NA	Ciliated cell_cellRef	Subpleural fibroblasts	hlca	FALSE
NA	C9orf24	NA	Ciliated cell_cellRef	Subpleural fibroblasts	hlca	FALSE
ENSG00000007933	FMO3	1.52967920353936e-05	Multiciliated (nasal)_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000009790	TRAF3IP3	0.266075084478171	Innate lymphoid cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000010327	STAB1	3.37715446135922e-05	Interstitial Mph perivascular_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000025423	HSD17B6	0.00114071479946609	AT0_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000028277	POU2F2	0.602110867143507	Patrolling monocyte_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000038427	VCAN	0.00196842314263301	Inflammatory monocyte_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000038945	MSR1	9.48372602671554e-10	Alveolar macrophages_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000041982	TNC	3.61451626353926e-05	Suprabasal_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000049768	FOXP3	0.000306107174535691	T regulatory cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000050165	DKK3	0.00245337828125169	Myofibroblasts_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000050730	TNIP3	5.07515836415395e-05	Alveolar Mph CCL3+_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000051128	HOMER3	0.000642504028999014	Tuft_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000070031	SCT	4.48730801128061e-07	Plasmacytoid DC_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000072694	FCGR2B	0.000148053171940998	Interstitial Mph perivascular_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000077943	ITGA8	1.21201578286434e-05	Alveolar fibroblast 1_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000078898	BPIFB2	1.73622490690084e-08	SMG mucous_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000078898	BPIFB2	1.73622490690084e-08	Mucous cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000085265	FCN1	7.90449787456682e-05	Classical monocyte_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000100292	HMOX1	0.0243474028870854	Alveolar Mph MT-positive_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000100604	CHGA	0	Neuroendocrine_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000100604	CHGA	0	Pulmonary neuroendocrine cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000101162	TUBB1	1.41371787813899e-05	Megakaryocyte/Platelet_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000101955	SRPX	0.000781910115723261	Venous endothelial cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000101955	SRPX	0.000781910115723261	EC venous pulmonary_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000102575	ACP5	5.27518111415048e-08	Alveolar macrophage_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000102962	CCL22	5.42554755358915e-06	Mature DC subset_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000102962	CCL22	5.42554755358915e-06	Migratory DCs_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000104332	SFRP1	0.00226607813192941	Myoepithelial cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000104972	LILRB1	0.00104991708703743	Non-classical monocyte_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000105369	CD79A	0.000465178758470991	B cells_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000105374	NKG7	0.509339382038953	CD8+ T cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000106819	ASPN	0.000609194703729776	Myofibroblasts_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000106819	ASPN	0.000609194703729776	Secondary crest myofibroblast_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000107562	CXCL12	0.000805733124015606	Subpleural fibroblasts_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000107796	ACTA2	0.000402522749730905	Smooth muscle cell_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000111215	PRR4	0.173123397728075	SMG serous (bronchial)_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000111404	RERGL	1.29690117026127e-06	SM activated stress response_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000111796	KLRB1	0.00369022801652263	Natural killer cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000114200	BCHE	0.000206201298984632	Airway smooth muscle cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000114200	BCHE	0.000206201298984632	Myofibroblasts_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000114638	UPK1B	0	Suprabasal cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000115112	TFCP2L1	3.86009911601815e-05	Club (nasal)_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000115523	GNLY	0.39011595006541	Natural killer cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000116690	PRG4	1.01051583681899e-05	Mesothelium_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000117724	CENPF	0.62469947190153	Lymphatic EC proliferating_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000118513	MYB	0.0275331856482711	Tuft_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000122852	SFTPA1	0.233229006919512	AT2_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000122852	SFTPA1	0.233229006919512	Alveolar type 2 cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000124491	F13A1	7.00154775084005e-05	Interstitial Mph perivascular_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000124491	F13A1	7.00154775084005e-05	Interstitial macrophage_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000126549	STATH	0	SMG serous (nasal)_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000126861	OMG	1.45112810656656e-11	Multiciliated (nasal)_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000128422	KRT17	3.32994409824039e-10	Basal resting_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000129226	CD68	NA	Monocyte-derived Mph_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000130300	PLVAP	0.0256690567103177	EC venous systemic_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000130300	PLVAP	0.0256690567103177	Systemic venous endothelial cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000131042	LILRB2	0.000310142142780856	Non-classical monocyte_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000131042	LILRB2	0.000310142142780856	Patrolling monocyte_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000131097	HIGD1B	1.929353663499e-07	Pericytes_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000131097	HIGD1B	1.929353663499e-07	Pericyte_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000131203	IDO1	0.0684660149160936	Classical DC subset 1_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000131400	NAPSA	0.00275380622959365	Alveolar type 2 cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000131471	AOC3	5.55217666524666e-05	Alveolar fibroblasts_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000131747	TOP2A	0.649391070736874	AT2 proliferating_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000132465	JCHAIN	0.988669467466317	Plasma cells_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000132465	JCHAIN	0.988669467466317	Plasmacytoid DCs_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000132514	CLEC10A	0.00015104196384752	DC2_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000132514	CLEC10A	0.00015104196384752	Classical DC subset 2_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000133392	MYH11	0.0206693858013159	Vascular smooth muscle cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000134443	GRP	1.13692197040161e-06	Neuroendocrine_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000134443	GRP	1.13692197040161e-06	Pulmonary neuroendocrine cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000134986	NREP	0.71956118710938	Tuft cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000135549	PKIB	0.00223100656434405	Classical DC subset 2_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000136160	EDNRB	0.000729863923826235	EC aerocyte capillary_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000136160	EDNRB	0.000729863923826235	Capillary 2 cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000136546	SCN7A	0.000843891367563465	Alveolar fibroblast 1_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000137077	CCL21	0.0102348111134557	Lymphatic endothelial cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000137077	CCL21	0.0102348111134557	Lymphatic EC mature_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000137077	CCL21	0.0102348111134557	Lymphatic EC proliferating_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000137673	MMP7	0.228123896230378	SMG Basal/Duct cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000137709	POU2F3	2.60351222358679e-06	Tuft_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000137709	POU2F3	2.60351222358679e-06	Tuft cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000137804	NUSAP1	0.0764082169804913	Alveolar Mph proliferating_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000137975	CLCA2	1.39110112318264e-11	Suprabasal cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000139329	LUM	0.138885802062322	Alveolar fibroblasts_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000142748	FCN3	0.00236449483424317	EC general capillary_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000142748	FCN3	0.00236449483424317	Capillary 1 cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000143196	DPT	1.65237341864799e-08	Peribronchial fibroblasts_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000143546	S100A8	6.45809178878576e-06	Inflammatory monocyte_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000148019	CEP78	0.200650395829064	Deuterosomal_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000148773	MKI67	0.0870452167408501	T cells proliferating_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000149021	SCGB1A1	0.880898367665901	Club (non-nasal)_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000149021	SCGB1A1	0.880898367665901	Goblet (subsegmental)_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000149021	SCGB1A1	0.880898367665901	Secretory cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000149021	SCGB1A1	0.880898367665901	pre-TB secretory_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000149591	TAGLN	1.34487976310993e-10	Smooth muscle cell_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000150045	KLRF1	0.00800285863883882	NK cells_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000153563	CD8A	0.000281710789735601	CD8+ T cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000153993	SEMA3D	0.000567236532571291	Lymphatic EC differentiating_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000155011	DKK2	1.17677177205594e-05	EC arterial_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000155011	DKK2	1.17677177205594e-05	Arterial endothelial cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000156689	GLYATL2	9.37530719724577e-10	SMG duct_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000156738	MS4A1	0.193900984150865	B cells_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000156738	MS4A1	0.193900984150865	B cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000159189	C1QC	0.433026568292849	Interstitial macrophage_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000160145	KALRN	0.0058629242724233	Lymphatic EC differentiating_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000160654	CD3G	5.32258007955866e-05	T cells proliferating_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000162399	BSND	1.11191264529076e-11	Ionocyte_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000162399	BSND	1.11191264529076e-11	Ionocyte_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000162747	FCGR3B	5.60856916465013e-12	Neutrophil_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000163017	ACTG2	0.00136747465614272	Smooth muscle cell FAM83D+_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000163221	S100A12	0.111249942524052	Classical monocyte_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000163520	FBLN2	0.0491438941614836	Alveolar fibroblast 2_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000163599	CTLA4	2.27044841261126e-09	T regulatory cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000163687	DNASE1L3	3.53782530605751e-05	DC1_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000163735	CXCL5	1.47042100717698e-12	Alveolar Mph CCL3+_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000163737	PF4	0.217269703588641	Megakaryocyte/Platelet_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000163751	CPA3	0.904899947034475	Mast/Basophil_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000164035	EMCN	6.59171748526588e-06	EC venous systemic_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000164035	EMCN	6.59171748526588e-06	Capillary 2 cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000164120	HPGD	0.560724382130288	Alveolar Mph MT-positive_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000164265	SCGB3A2	0.00119234464477735	Respiratory airway secretory cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000164265	SCGB3A2	0.00119234464477735	AT0_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000164287	CDC20B	3.50075062457988e-06	Deuterosomal_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000164287	CDC20B	3.50075062457988e-06	Deuterosomal cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000164379	FOXQ1	5.22560116639204e-06	SMG Basal/Duct cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000165325	DEUP1	7.64494131888505e-09	Deuterosomal cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000166803	PCLAF	0.99900082041468	Alveolar Mph proliferating_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000166803	PCLAF	0.99900082041468	T cells proliferating_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000166920	C15orf48	0.0415966930310364	Monocyte-derived Mph_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000166959	MS4A8	1.55094183068721e-05	Multiciliated (non-nasal)_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000167286	CD3D	4.59831173138525e-10	CD8 T cells_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000167286	CD3D	4.59831173138525e-10	CD4+ T cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000167286	CD3D	4.59831173138525e-10	CD4 T cells_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000167434	CA4	0.000460397858803613	Capillary 1 cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000167434	CA4	0.000460397858803613	EC general capillary_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000167653	PSCA	0.00366842727129396	Goblet cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000167653	PSCA	0.00366842727129396	Club (nasal)_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000168079	SCARA5	9.33365541591624e-06	Adventitial fibroblasts_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000168878	SFTPB	0.585001457283302	pre-TB secretory_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000168878	SFTPB	0.585001457283302	Respiratory airway secretory cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000169435	RASSF6	0.00267172227872975	Tuft cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000170323	FABP4	0.0754150616655095	Alveolar macrophages_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000170476	MZB1	0.332734502915855	Plasma cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000170891	CYTL1	0.913733144464215	Hematopoietic stem cells_hlca	Hematopoietic stem cells	hlca	TRUE
ENSG00000170891	CYTL1	0.913733144464215	Chondrocyte_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000171303	KCNK3	2.82514396340861e-05	Pericytes_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000171303	KCNK3	2.82514396340861e-05	Pericyte_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000171346	KRT15	3.34791374581589e-07	Suprabasal_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000171346	KRT15	3.34791374581589e-07	Basal cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000171346	KRT15	3.34791374581589e-07	Basal resting_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000171462	DLK2	4.05592094132601e-07	Basal cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000171848	RRM2	0.623551357812133	Alveolar Mph proliferating_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000172137	CALB2	0.00028287280388585	Mesothelial cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000172137	CALB2	0.00028287280388585	Mesothelium_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000172236	TPSAB1	0.239897477913332	Mast cells_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000174059	CD34	0.991097006743235	Systemic venous endothelial cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000174501	ANKRD36C	0.453357090224285	Goblet (bronchial)_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000174718	RESF1	0.520370168108276	Innate lymphoid cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000174807	CD248	0.000140866218379498	Adventitial fibroblasts_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000175063	UBE2C	0.999999977502714	Alveolar Mph proliferating_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000175084	DES	6.5294141984043e-05	Airway smooth muscle cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000176009	ASCL3	4.02455846426619e-15	Ionocyte_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000176009	ASCL3	4.02455846426619e-15	Ionocyte_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000180644	PRF1	0.011816639562459	NK cells_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000181458	TMEM45A	0.175389583569542	Secretory cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000182010	RTKN2	2.80653901785222e-07	Alveolar type 1 cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000183019	MCEMP1	1.65403108165485e-06	Alveolar macrophage_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000184530	C6orf58	3.14753874901402e-05	SMG serous (bronchial)_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000184937	WT1	0.00328816358073436	Subpleural fibroblasts_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000186810	CXCR3	0.000645303574840633	Innate lymphoid cell_cellRef	Hematopoietic stem cells	hlca	FALSE
ENSG00000186847	KRT14	0.000656539977424042	Hillock-like_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000187479	C11orf96	0.031356657702172	SM activated stress response_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000187908	DMBT1	1.19562413303242e-08	SMG duct_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000189058	APOD	0.00308891985626894	Peribronchial fibroblasts_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000196735	HLA-DQA1	0.694578163632448	DC2_hlca	Hematopoietic stem cells	hlca	FALSE
ENSG00000197353	LYPD2	0	Goblet (nasal)_hlca	Hematopoietic stem cells	hlca	FALSE
